frame	time	centroid_l	centroid_r	spread_l	spread_r	flux_l	flux_r	flatness_l	flatness_r	rolloff_l	rolloff_r	rms_l	rms_r	peak_l	peak_r
6201	258.164082	1420.91	1021.65	3037.08	2748.24	0.0436539	0.0468417	0.121918	0.084686	2519.38	925.928	-12.233072	-13.254244	-6.883053	-5.667442
6202	258.205714	1209.99	759.341	2872.74	2294.43	0.0412627	0.0688914	0.0999416	0.0541045	1528.86	559.863	-14.485267	-15.334149	-7.794625	-8.267245
6203	258.247347	1103.38	981.393	2687.07	2641.29	0.0529453	0.0537916	0.0781696	0.0714667	1205.86	904.395	-13.078463	-20.619498	-6.235737	-12.648047
6204	258.28898	1870.22	1401.27	3778.32	3088.33	0.0491216	0.0271784	0.148768	0.118166	3725.24	2476.32	-13.718267	-15.293327	-5.507819	-8.940274
6205	258.330612	1055.81	998.393	2695.57	2679.62	0.0476102	0.0470317	0.0707287	0.0683441	925.928	925.928	-13.367086	-16.051183	-4.751994	-7.410421
6206	258.372245	1521.92	1984.22	3317.28	3420.15	0.0443073	0.0698172	0.122746	0.160575	1981.05	3380.71	-15.231165	-15.728830	-8.811046	-6.208054
6207	258.413878	1205.6	1243.73	2823.86	2925.99	0.0318165	0.0374884	0.0945253	0.100769	1614.99	1378.12	-14.374298	-13.775962	-6.271332	-4.651214
6208	258.45551	1675.21	1130.11	3502.75	2820.77	0.0366582	0.0430115	0.119153	0.0806317	2605.52	1162.79	-13.995157	-16.526873	-6.816386	-9.099341
6209	258.497143	1205.92	1037.71	2833.94	2774.7	0.0451385	0.0319884	0.101062	0.0843546	1937.99	947.461	-12.041909	-15.670932	-2.293047	-6.023323
6210	258.538776	1286.2	1375.96	2948.34	3103.17	0.0562875	0.0568729	0.0912138	0.0972309	1421.19	1614.99	-15.333061	-12.463650	-8.033605	-4.829025
6211	258.580408	985.564	1106.32	2596.2	2813.91	0.0386575	0.0346109	0.067121	0.0773801	904.395	1012.06	-14.549356	-13.245055	-5.966554	-5.361903
6212	258.622041	1539.41	1490.28	3476.34	3146.91	0.0568749	0.0407053	0.112108	0.118358	2131.79	2217.92	-14.163833	-11.713226	-4.894213	-5.075740
6213	258.663673	1190.76	1479.81	2818.42	3209.18	0.0642617	0.0597109	0.0861124	0.102231	1378.12	1851.86	-16.206829	-11.976620	-9.084482	-3.277818
6214	258.705306	1201.87	1042.31	2893.46	2691.25	0.0227051	0.0419426	0.0934697	0.0771383	1421.19	1119.73	-14.929896	-15.009787	-8.024291	-4.793633
6215	258.746939	1396.11	1081.9	3077.06	2783.25	0.0326412	0.048028	0.114931	0.080727	1916.46	990.527	-13.852905	-12.763673	-5.908388	-4.653805
6216	258.788571	1441.55	1284.45	3094.64	3043.55	0.0211638	0.0603071	0.109817	0.0956679	2045.65	1658.06	-14.895318	-14.402741	-5.735017	-7.787982
6217	258.830204	1466.62	1050.23	3135.93	2744.79	0.0270262	0.0504341	0.0966545	0.0686923	1981.05	904.395	-12.839168	-17.120230	-3.472008	-8.270416
6218	258.871837	1337.92	1038.2	3153.99	2701.79	0.0388704	0.0308063	0.0905005	0.0669805	1485.79	1033.59	-13.794919	-17.091410	-3.244432	-6.536493
6219	258.913469	1148.49	1479.81	2778.04	3169.16	0.05373	0.0438695	0.0881266	0.131494	1205.86	2820.85	-14.440587	-18.945360	-8.236335	-10.078692
6220	258.955102	1252.71	1561.64	2886.11	3257.85	0.034548	0.0443367	0.0891046	0.119574	1636.52	2648.58	-15.043554	-15.249105	-7.294617	-9.379658
6221	258.996735	1002.72	1406.6	2613.46	3148.13	0.0430633	0.0330887	0.0821273	0.118	968.994	1765.72	-15.960244	-15.244884	-7.497410	-6.865909
6222	259.038367	1855.31	1238.56	3613.29	2932.03	0.0430659	0.0402124	0.165049	0.0985075	3531.45	1227.39	-17.809319	-16.812273	-10.076864	-8.240594
6223	259.08	1351.43	1652.89	2996.34	3348.53	0.0460111	0.0358768	0.117389	0.147463	2002.59	2928.52	-17.007787	-17.125941	-9.056031	-9.649039
6224	259.121633	1795	1211.32	3565.78	3013.27	0.0486609	0.0365734	0.155853	0.096623	3294.58	1205.86	-15.294518	-14.367009	-6.748769	-6.447822
6225	259.163265	1022.92	1623.85	2622.16	3477.09	0.0210412	0.0461042	0.0734981	0.115513	968.994	2282.52	-13.150932	-17.360634	-3.246864	-8.841586
6226	259.204898	1380.06	2232.91	3192.17	3769.08	0.0389157	0.0422166	0.119853	0.198888	1787.26	4371.24	-13.580910	-15.813413	-6.684414	-8.874721
6227	259.246531	1960.67	1649.17	3917.01	3285.69	0.0271153	0.0287565	0.155135	0.139171	4952.64	3186.91	-12.817820	-15.377111	-3.991579	-8.091210
6228	259.288163	1195.91	936.228	2948.98	2519.03	0.0262394	0.0437546	0.0870277	0.0627705	1270.46	990.527	-12.042237	-13.981561	-2.767145	-6.089913
6229	259.329796	1232.67	1222.31	2886.92	2893.08	0.0586551	0.0379437	0.0957752	0.0926542	1571.92	1571.92	-13.762829	-14.302757	-6.636243	-4.948800
6230	259.371429	1224.2	1248.54	2976.98	2936.41	0.0480256	0.0479569	0.0857552	0.0866737	1184.33	1550.39	-12.227552	-14.100312	-4.656110	-4.645576
6231	259.413061	971.997	1047.66	2483.55	2747.38	0.0615406	0.0343895	0.0701407	0.0760057	1119.73	947.461	-12.930903	-15.519382	-3.964432	-6.137146
6232	259.454694	948.821	1222.31	2519.26	2895.39	0.0698029	0.0324272	0.0624172	0.0820775	904.395	1205.86	-11.348599	-16.078540	-3.128832	-6.406506
6233	259.496327	1824.48	1573.38	3666.73	3313.52	0.0555596	0.0439708	0.135938	0.122769	4112.84	2605.52	-11.523249	-16.158938	-3.771248	-8.055172
6234	259.537959	1322.29	1414.95	3113.97	3142.58	0.0376377	0.0442858	0.0982656	0.103838	1507.32	1787.26	-11.595022	-17.185104	-3.562546	-10.736562
6235	259.579592	1024.02	1323.57	2656.34	3048.03	0.0275164	0.0337589	0.0725283	0.0994116	904.395	1442.72	-11.785502	-17.216245	-4.264984	-9.745334
6236	259.621224	939.182	1307.95	2582.78	3074.48	0.0572552	0.0444336	0.0644657	0.0981296	602.93	1550.39	-15.112588	-15.455157	-6.190654	-8.025732
6237	259.662857	1059.52	1376.47	2739.03	3189.63	0.0772728	0.0389873	0.0853062	0.111993	990.527	1593.46	-15.709484	-18.543036	-7.200637	-9.717016
6238	259.70449	1370	1542.97	3262.31	3375.82	0.0533268	0.0320012	0.0840824	0.100985	1184.33	1808.79	-14.943661	-16.662913	-7.682039	-6.909800
6239	259.746122	1923.95	1837.65	3518.69	3516.69	0.0654352	0.0546786	0.150546	0.162791	3617.58	3466.85	-15.565268	-18.069068	-7.877311	-8.677703
6240	259.787755	935.172	1478.31	2416.69	3263.36	0.0434412	0.046639	0.0745501	0.120337	1162.79	2174.85	-14.779082	-16.981062	-7.242907	-9.011517
6241	259.829388	1886.42	1824.02	3826.34	3717.2	0.0357764	0.0356632	0.150866	0.15246	4543.51	3488.38	-15.322189	-15.048512	-6.915128	-6.389552
6242	259.87102	1119.64	2242.17	2918.16	3825.48	0.0479088	0.0277917	0.0942248	0.20704	1033.59	4543.51	-16.557168	-19.242582	-7.151810	-9.773955
6243	259.912653	1140.56	1399.25	2817.78	3095.23	0.0426907	0.0281615	0.0911181	0.116429	1248.93	1830.32	-14.933222	-14.465359	-7.040537	-6.066185
6244	259.954286	1437.61	1212.64	3314.07	2934.47	0.0335038	0.0294173	0.105788	0.0891268	1679.59	1270.46	-17.169926	-15.598128	-9.495700	-6.484778
6245	259.995918	1625.96	1147.15	3470.35	2820.13	0.0479082	0.033275	0.110939	0.0829672	2045.65	1227.39	-14.697324	-16.077326	-5.463753	-9.781994
6246	260.037551	2073.81	1070.3	3908.44	2727.58	0.0359705	0.0377329	0.145526	0.0765809	5146.44	1162.79	-17.053295	-15.577333	-9.059253	-7.048755
6247	260.079184	1285.93	1156.82	2983.84	2909	0.0390935	0.0407322	0.0918207	0.0806866	1378.12	990.527	-16.048938	-15.547151	-7.662975	-7.666710
6248	260.120816	1626.01	1181.68	3434.69	2853.57	0.0245272	0.0389366	0.132581	0.089864	2583.98	1205.86	-14.423843	-16.547979	-6.079575	-7.018160
6249	260.162449	2027.96	1582.7	3839.64	3364.6	0.0394127	0.0254371	0.178459	0.137078	4543.51	2648.58	-15.393148	-16.120848	-7.513272	-8.268397
6250	260.204082	1632.76	1458.13	3436.38	3320	0.0385812	0.0267786	0.145023	0.126679	2820.85	1679.59	-15.024876	-16.455639	-4.830276	-6.559276
6251	260.245714	1102.97	1511.97	2807.29	3229.41	0.0402035	0.0406914	0.0905147	0.131954	1162.79	2562.45	-15.246994	-15.362016	-7.119631	-5.879549
6252	260.287347	1405.18	1461.71	3251.42	3143.08	0.0483667	0.0407975	0.103819	0.112299	1701.12	2088.72	-15.203040	-15.935937	-6.573517	-6.450987
6253	260.32898	1032.95	1196.9	2611.23	2891.59	0.0356603	0.0354523	0.0671856	0.0828464	990.527	1162.79	-16.371712	-15.756388	-7.568410	-7.013599
6254	260.370612	2014.6	1259.46	3923.4	3104.18	0.035321	0.0274329	0.164656	0.10123	5318.7	1033.59	-14.793055	-15.010395	-6.847994	-6.499485
6255	260.412245	1644.36	1076.84	3373.07	2793.21	0.031204	0.0436265	0.133624	0.0871899	2928.52	1119.73	-14.177990	-15.978282	-4.589703	-7.890125
6256	260.453878	1884.69	1526.82	3670.16	3365.72	0.0517324	0.0704281	0.134449	0.106827	3488.38	1981.05	-12.496629	-14.556534	-4.138512	-8.072624
6257	260.49551	2029.38	1629.77	3916.27	3473.91	0.0401622	0.0461799	0.131416	0.115125	5426.37	2670.12	-13.928237	-16.729307	-6.653838	-9.348103
6258	260.537143	1221.45	2099.59	3038.13	3702.85	0.0376589	0.0368667	0.108555	0.19344	1184.33	4069.78	-12.587332	-15.876941	-3.873767	-7.096262
6259	260.578776	1268.09	1145.5	2829.82	2715.71	0.0457126	0.0275926	0.0841578	0.0917869	2347.12	1701.12	-13.583415	-15.455908	-6.624652	-7.753839
6260	260.620408	1194.63	1114.49	2918.71	2770.21	0.0641042	0.0457705	0.0956126	0.0886923	1356.59	1162.79	-12.286450	-16.701791	-4.492938	-9.096809
6261	260.662041	1475.88	1445.5	3219.09	3216.16	0.0465698	0.0434814	0.130105	0.111896	2325.59	1722.66	-15.095225	-15.999146	-5.690990	-6.662224
6262	260.703673	1729.8	1200.49	3524.34	2969.67	0.0561934	0.043569	0.128537	0.0858923	2605.52	1141.26	-14.456019	-16.331475	-7.949054	-8.079923
6263	260.745306	1211.18	1227.27	2982.68	3000.04	0.0638582	0.0368111	0.0845619	0.0846361	1421.19	1205.86	-12.817769	-15.452613	-5.094040	-7.355120
6264	260.786939	1625.5	1291.7	3423.96	3045	0.0464035	0.0483327	0.114523	0.0877661	2304.05	1528.86	-13.425004	-16.811184	-5.208928	-9.620026
6265	260.828571	1248.46	1627.03	2968.27	3353.3	0.0388232	0.0452974	0.0881778	0.111871	1378.12	3186.91	-14.707117	-16.366574	-5.888676	-9.053058
6266	260.870204	1429.57	1921.54	3263.86	3488.65	0.0459621	0.0226147	0.117617	0.165685	2002.59	3596.04	-14.073409	-13.778946	-5.240723	-6.201748
6267	260.911837	1417.62	1229.16	3189.38	3027.49	0.0546007	0.0463724	0.120703	0.104455	2347.12	1399.66	-16.760219	-14.178220	-6.875758	-5.700190
6268	260.953469	1841.87	1144.79	3792.91	2895.51	0.0372207	0.0486031	0.137392	0.0900417	3811.38	1205.86	-15.581879	-15.713729	-4.416119	-8.285712
6269	260.995102	1567.8	1026.12	3298.21	2800.26	0.0466896	0.0467396	0.13352	0.0858763	2583.98	839.795	-15.826078	-16.772102	-7.519046	-9.466534
6270	261.036735	2068.19	1349	3882.42	3178.89	0.0326955	0.0494847	0.156189	0.101172	5167.97	1485.79	-12.875592	-16.870455	-5.418421	-6.890224
6271	261.078367	2424.86	1691.14	4210.32	3380.93	0.0271787	0.037459	0.174682	0.153851	6933.69	2928.52	-13.564965	-19.291322	-4.831224	-11.015571
6272	261.12	2161.29	1371.84	3805.81	3236.36	0.0428665	0.0322405	0.192183	0.122665	4435.84	1787.26	-15.182559	-16.283854	-5.916632	-7.649022
6273	261.161633	1117.61	1184.83	2625.79	2861.19	0.0475663	0.0237486	0.0912171	0.0839089	1614.99	1636.52	-15.335230	-15.857826	-6.980639	-8.368196
6274	261.203265	721.565	1236.87	2122.45	2940.92	0.0457429	0.0251474	0.047681	0.0904897	581.396	1722.66	-15.995924	-18.322805	-9.098646	-9.568812
6275	261.244898	1080.11	1606.41	2744.32	3292.43	0.0432871	0.0289965	0.088253	0.142256	1162.79	2691.65	-14.210905	-13.774264	-6.764354	-6.072052
6276	261.286531	1803.62	1368.32	3683.47	3138.15	0.0310473	0.0412313	0.128928	0.100384	3617.58	1701.12	-13.382366	-14.725615	-6.035687	-6.326059
6277	261.328163	935.491	1026.71	2499.69	2725.66	0.0547753	0.0455746	0.0643886	0.0749244	796.729	925.928	-15.485110	-14.020884	-8.220456	-6.164520
6278	261.369796	1816.58	1130.49	3647.94	2879.86	0.0358453	0.0374522	0.161113	0.0913115	3294.58	990.527	-15.005977	-12.334440	-8.371841	-4.210026
6279	261.411429	1500.56	1264.76	3317.32	2994.21	0.0545763	0.0254914	0.110626	0.0895485	1830.32	1464.26	-13.702536	-14.926682	-5.836668	-7.780363
6280	261.453061	1936.59	1945.47	3894.18	3660.03	0.0514569	0.0428301	0.17097	0.177082	4758.84	3811.38	-12.516891	-15.256234	-5.476741	-6.069713
6281	261.494694	1562.52	1098.19	3444.12	2738.8	0.038313	0.0528352	0.120525	0.0873333	1937.99	1614.99	-16.036482	-16.470847	-7.078564	-8.815160
6282	261.536327	1733.33	870.802	3603.9	2461.5	0.0413464	0.0437256	0.115244	0.0579671	2713.18	796.729	-16.374192	-17.684416	-9.949683	-10.032673
6283	261.577959	1023.44	974.581	2704.29	2587.65	0.0364103	0.0545543	0.0674152	0.0630232	904.395	904.395	-17.094913	-14.150037	-5.583329	-6.465271
6284	261.619592	1005.31	1085.34	2601.65	2815.09	0.0461965	0.0343695	0.0695338	0.0772416	1184.33	925.928	-13.902970	-15.163817	-4.327940	-6.457093
6285	261.661224	1406.36	1115.01	3082.65	2793.27	0.0499667	0.0228697	0.10485	0.0793548	1830.32	1184.33	-13.551439	-14.602186	-7.068213	-5.411531
6286	261.702857	2830.13	1257.21	4455.63	2972.6	0.0295945	0.0353843	0.203024	0.084463	7988.82	1399.66	-12.387048	-15.803442	-6.100336	-8.631533
6287	261.74449	2213.12	1560.81	3935.59	3331.27	0.0737703	0.0352463	0.198686	0.12581	4909.57	2583.98	-13.197514	-16.467234	-4.386648	-9.549283
6288	261.786122	1374.24	1431.41	3209.3	3148.77	0.057714	0.036584	0.0959262	0.104104	1571.92	1808.79	-12.956237	-17.618366	-4.372100	-6.619778
6289	261.827755	1191.67	1540.15	2800.23	3277.23	0.0327181	0.0352982	0.0990955	0.138914	1571.92	2691.65	-12.256493	-13.971211	-4.812828	-5.835201
6290	261.869388	874.273	1127.33	2411.73	2827.65	0.044334	0.0201203	0.0654212	0.0881764	904.395	1098.19	-14.161969	-12.601492	-5.741550	-5.817206
6291	261.91102	838.383	1332.02	2326.09	3036.61	0.039984	0.0514798	0.0581056	0.0948356	818.262	1787.26	-14.557876	-14.773220	-5.145411	-4.701878
6292	261.952653	1739.49	1172.27	3709.19	2959.08	0.0360397	0.0407511	0.1053	0.0733583	3143.85	968.994	-13.919016	-15.039547	-5.857493	-7.652412
6293	261.994286	1127.58	1165	2714.61	2880.48	0.0517608	0.0523517	0.0789082	0.0909646	1593.46	1464.26	-13.990979	-16.227108	-6.186053	-7.643735
6294	262.035918	1527.67	1283.2	3320.06	2945.01	0.0405355	0.0317726	0.118625	0.0983821	2433.25	1808.79	-15.514710	-16.008243	-8.167386	-6.769250
6295	262.077551	2002.11	1187.03	3505.44	2880.41	0.0623348	0.0400446	0.171813	0.0976525	3574.51	1378.12	-16.355780	-13.062333	-7.680137	-4.415323
6296	262.119184	1006.58	1210.88	2617.51	2806.35	0.0554733	0.0330355	0.0721081	0.0892137	1098.19	1787.26	-13.583171	-13.780502	-5.762405	-5.978418
6297	262.160816	963.186	1353.28	2452.05	3041.46	0.0544736	0.0483626	0.0650891	0.0943118	1098.19	1765.72	-11.767950	-13.776907	-2.847661	-7.234160
6298	262.202449	1620.55	1291.86	3401.9	3040.77	0.0652462	0.0443306	0.138291	0.0991856	2497.85	1442.72	-13.280511	-13.417057	-3.822888	-4.547423
6299	262.244082	1216.15	1133.37	2667.71	2814.74	0.0586092	0.0723347	0.0867923	0.0774556	1830.32	1485.79	-12.435204	-17.198098	-3.600639	-9.007943
6300	262.285714	845.807	1671.26	2223.4	3383.41	0.0608675	0.0506601	0.0498519	0.151927	968.994	3057.71	-12.653333	-17.846745	-6.432524	-10.169449
6301	262.327347	1602.53	1244.21	3399.95	3048.29	0.0391131	0.0535148	0.13307	0.108964	2777.78	1765.72	-13.826454	-15.594487	-4.056815	-9.406463
6302	262.36898	1184.49	1413.05	2896.24	3088.53	0.0530003	0.0333701	0.0978509	0.124582	1399.66	2627.05	-12.586362	-16.431877	-3.610258	-8.110753
6303	262.410612	1358.76	1338.64	3170.13	3027.29	0.0443976	0.0569824	0.101857	0.112805	1464.26	1873.39	-10.651336	-14.835406	-1.545648	-6.366282
6304	262.452245	870.378	1065.15	2395.94	2578.77	0.0244722	0.0388623	0.0615482	0.0823916	839.795	1356.59	-10.888520	-18.001971	-3.994272	-8.468979
6305	262.493878	1193.35	1132.27	2812.73	2509.91	0.0635328	0.0445735	0.0858751	0.0725413	1701.12	1765.72	-13.653597	-14.591300	-4.955422	-5.402437
6306	262.53551	1452.25	1028.25	3186.85	2547.79	0.054874	0.0408066	0.0905028	0.0648836	1959.52	1227.39	-9.579913	-16.818778	-0.119246	-8.122385
6307	262.577143	1202.92	1094.21	3022.16	2625.68	0.0789235	0.0286505	0.0787232	0.0715204	1055.13	1593.46	-12.458098	-16.157614	-4.167047	-7.708442
6308	262.618776	1577.23	1270.99	3365.82	2873.66	0.0483205	0.0319718	0.120725	0.0902331	2670.12	1722.66	-12.301343	-15.862585	-4.886942	-8.068581
6309	262.660408	745.217	1167.1	2086.14	2806.36	0.0564006	0.0594723	0.0509938	0.0878559	882.861	1335.06	-13.689634	-15.683975	-3.511824	-8.126407
6310	262.702041	1193.09	1693.96	2993.39	3364.63	0.0609977	0.0736708	0.0832762	0.123162	1270.46	2583.98	-13.449644	-15.945905	-5.841294	-6.243192
6311	262.743673	1031.7	1763.95	2567.58	3421.33	0.061642	0.0409667	0.0759376	0.13648	1205.86	2820.85	-13.395795	-16.391628	-5.629562	-8.638278
6312	262.785306	1486.39	1196.89	3353.8	2845.92	0.0358286	0.0468381	0.112694	0.0879901	2045.65	1313.53	-11.946996	-13.712365	-2.779141	-5.981615
6313	262.826939	1652.48	1274.99	3600.26	2949.82	0.0544517	0.0362838	0.120068	0.101632	2433.25	1830.32	-10.773267	-13.647934	-2.428433	-4.987043
6314	262.868571	1640.66	1098.29	3435.25	2842.34	0.0634659	0.0436067	0.13906	0.0905465	2928.52	1162.79	-11.012395	-14.458020	-2.175627	-7.000984
6315	262.910204	1374.59	1048.61	2991.63	2647.94	0.0683523	0.055717	0.10801	0.0692879	2390.19	1012.06	-11.221545	-12.987951	-3.634913	-5.921526
6316	262.951837	1471.06	1083.39	3304.6	2745.58	0.0563132	0.0648103	0.105421	0.0838859	1765.72	1205.86	-9.862610	-13.566287	-2.404391	-5.506601
6317	262.993469	763.201	1186.39	2257.05	2882.69	0.0610184	0.0409776	0.0553919	0.0977315	581.396	1593.46	-12.014541	-13.258656	-5.072685	-4.248550
6318	263.035102	1183.48	1395.25	2999.16	3130.24	0.0645032	0.0398648	0.0898109	0.116605	796.729	1981.05	-10.503501	-13.070310	-3.251160	-5.697606
6319	263.076735	829.537	1351.35	2345.25	3078.8	0.0482682	0.0662851	0.0525831	0.0957056	581.396	1830.32	-11.121963	-12.839763	-3.940902	-4.563732
6320	263.118367	1199.32	1139.98	3037.11	2801.41	0.0309882	0.057919	0.0781623	0.0761878	796.729	1098.19	-11.273075	-14.803557	-4.580811	-5.832304
6321	263.16	1215.11	950.144	2844.55	2648.27	0.0313253	0.0490624	0.0880282	0.076448	1787.26	775.195	-9.818460	-13.674203	-1.641532	-5.661748
6322	263.201633	1201.83	953.752	2996.85	2628.59	0.0463341	0.0650723	0.0783825	0.0620666	925.928	818.262	-12.900008	-14.414863	-5.577480	-5.949315
6323	263.243265	1340.27	1005.79	3090.99	2725.27	0.0386077	0.0604294	0.117222	0.0681918	1894.92	645.996	-13.963489	-13.804547	-3.979908	-6.014947
6324	263.284898	992.645	1479.59	2645.58	3185.58	0.0569408	0.091658	0.0762568	0.121328	667.529	2605.52	-14.639668	-14.953701	-5.556647	-8.252155
6325	263.326531	1273.49	1214.18	3076.46	2970.75	0.0443095	0.0602774	0.0859859	0.105319	925.928	1722.66	-14.467858	-16.466598	-6.522028	-7.380089
6326	263.368163	1050.14	1291.62	2744.84	2884.73	0.0464723	0.0554486	0.0821835	0.104749	818.262	2282.52	-15.670109	-12.468510	-7.461672	-3.030740
6327	263.409796	1382.09	841.954	3084.42	2343.43	0.0422118	0.0435056	0.117618	0.0521993	1981.05	667.529	-15.378542	-14.266273	-7.529996	-4.366076
6328	263.451429	1193.34	1077.13	2766.18	2787.21	0.0313555	0.0510565	0.0987831	0.0887745	1765.72	1055.13	-13.810234	-13.566261	-6.428446	-3.796770
6329	263.493061	1272.72	1131.97	3013	2887.58	0.030676	0.0445257	0.0942751	0.079989	1421.19	1012.06	-14.378617	-11.454770	-5.424292	-3.627310
6330	263.534694	1592.54	1174.71	3330.26	2898.82	0.0232699	0.0381657	0.114949	0.0868557	2411.72	1248.93	-12.984501	-12.043993	-1.986237	-3.281601
6331	263.576327	1590.19	1523.23	3309.18	3241.22	0.0404893	0.0462171	0.114102	0.108774	2734.72	2196.39	-11.626019	-12.524470	-2.457094	-3.684478
6332	263.617959	1768.68	910.441	3722.56	2449.8	0.029101	0.0782826	0.125301	0.0640434	3445.31	904.395	-12.543781	-13.158125	-4.961301	-5.920085
6333	263.659592	1296.13	781.291	3110.37	2282.79	0.0251366	0.0711199	0.0852139	0.0492758	1184.33	645.996	-13.173983	-14.604803	-3.617997	-7.791373
6334	263.701224	690.333	983.397	2032.42	2613.44	0.0614706	0.0464901	0.0424506	0.0664537	516.797	882.861	-13.733572	-12.537997	-6.098680	-5.230263
6335	263.742857	865.61	792.013	2376.77	2328.89	0.0839608	0.056845	0.0559363	0.0494331	689.062	581.396	-13.890542	-13.723702	-3.630760	-5.161404
6336	263.78449	1285.29	1159.45	3040.65	2979.74	0.0695988	0.0552104	0.104208	0.0957418	1765.72	1076.66	-11.723805	-14.473275	-3.924395	-5.658608
6337	263.826122	1538.24	1306.7	3216.05	3080.12	0.0545752	0.0468877	0.139618	0.114016	2777.78	1808.79	-13.955189	-14.630230	-7.067769	-4.905123
6338	263.867755	1864.71	1164.47	3660.99	2809.06	0.0501569	0.0596747	0.175435	0.102311	4306.64	1787.26	-12.377086	-15.102122	-4.689997	-6.356139
6339	263.909388	1837.52	881.804	3763.13	2460.68	0.0575399	0.0481455	0.120383	0.0625149	3919.04	645.996	-15.429469	-15.407208	-8.318729	-6.626946
6340	263.95102	858.997	1208.43	2424.56	2933.31	0.0361253	0.0633108	0.0555525	0.0830545	667.529	1162.79	-13.514521	-15.123448	-5.743665	-7.541657
6341	263.992653	1193.62	1046.66	2908.73	2727.92	0.0658795	0.0402256	0.0792719	0.0691308	1227.39	925.928	-15.318078	-16.303624	-7.733909	-6.561648
6342	264.034286	1246.82	1012.07	3013.85	2699.92	0.0525397	0.0469012	0.0807589	0.066408	1205.86	882.861	-11.405176	-15.624779	-5.071776	-6.968800
6343	264.075918	1043.66	1534.02	2813.18	3228.27	0.0404307	0.0263034	0.0848386	0.132043	882.861	2820.85	-13.796418	-14.738840	-5.838987	-6.881555
6344	264.117551	1654.37	1655.36	3325.07	3313.33	0.0529452	0.0517259	0.14727	0.147104	2971.58	2842.38	-12.370617	-15.006952	-5.037271	-7.979206
6345	264.159184	1409.65	953.597	3237.49	2553.94	0.0660767	0.0374567	0.101254	0.0660152	1787.26	904.395	-13.687837	-16.231945	-7.192911	-7.854322
6346	264.200816	795.075	837.944	2302.95	2387.06	0.0611662	0.0389368	0.0516486	0.0565428	624.463	624.463	-15.305289	-14.530489	-8.431110	-5.924352
6347	264.242449	985.264	1152.42	2672.65	2928.18	0.036985	0.0526991	0.0678954	0.0852812	710.596	990.527	-14.110404	-13.724857	-6.241856	-6.640830
6348	264.284082	1628.03	1042.12	3397.54	2787.25	0.0299989	0.045117	0.141136	0.0804311	2863.92	796.729	-15.855830	-14.521763	-6.190786	-6.655414
